"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"MARSH H.W.; O'NEILL R.","MARSH, HERBERT W. (7201585638); O'NEILL, ROSALIE (57195040215)","7201585638; 57195040215","SELF DESCRIPTION QUESTIONNAIRE III: THE CONSTRUCT VALIDITY OF MULTIDIMENSIONAL SELF‐CONCEPT RATINGS BY LATE ADOLESCENTS","1984","Journal of Educational Measurement","21","2","","153","174","21","468","10.1111/j.1745-3984.1984.tb00227.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024958225&doi=10.1111%2fj.1745-3984.1984.tb00227.x&partnerID=40&md5=b2e14227a96bcec3b6d3e37e3e87b2c9","This research examines the validity of self‐concept interpretations of scores from a new instrument for use with university‐aged respondents. The Self Description Questionnaire III (SDQ III) was designed to measure 13 factors of self‐concept, and these dimensions were identified with conventional and confirmatory factor analyses. In two different studies, the reliabilities of the 13 factors were high (median alpha = 0.89) and correlations among the factors were low (median r = 0.09). Correlations among a wide variety of validity criteria and the multiple dimensions of self‐concept measured by the SDQ III formed a logical and theoretically consistent pattern of relationships. Academic achievement measures in language and mathematics were substantially correlated with self‐concepts in the same areas but not with other self‐concept factors. Ratings by significant others for all 13 SDQ HI scales were substantially correlated with the measures of corresponding self‐concepts, but were not substantially correlated with the measures of noncorresponding self‐concepts. These findings offer strong support for the construct validity of both self‐concept and interpretations based upon the SDQ III. Copyright © 1984, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-85024958225"
"CURTIS M.E.","CURTIS, MARY E. (36830367100)","36830367100","READING THEORY AND THE ASSESSMENT OF READING ACHIEVEMENT","1983","Journal of Educational Measurement","20","2","","133","147","14","19","10.1111/j.1745-3984.1983.tb00195.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978582890&doi=10.1111%2fj.1745-3984.1983.tb00195.x&partnerID=40&md5=6ec04956dccf90d9ff607d4419bd0d31","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84978582890"
"TALLMADGE G.K.","TALLMADGE, G. KASTEN (6507242322)","6507242322","RUMORS REGARDING THE DEATH OF THE EQUIPERCENTILE ASSUMPTION MAY HAVE BEEN GREATLY EXAGGERATED","1985","Journal of Educational Measurement","22","1","","33","39","6","3","10.1111/j.1745-3984.1985.tb01047.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970413336&doi=10.1111%2fj.1745-3984.1985.tb01047.x&partnerID=40&md5=080337fd916704eb649dffa7b76613b2","Powers, Slaughter, and Helmick (1983) recently analyzed selection, pretest, and posttest scores collected from large numbers of students in two cohorts. These analyses led them to conclude that the equipercentile assumption underlying norm‐referenced evaluation methodology is “inappropriate.” Re‐examination of the data suggests that there is strong support for the validity of the equipercentile assumption in the selection and pretest scores they present. The observed “gains” from pre‐ to posttests are better attributed to stakeholder bias, posttests that match the curriculum content too closely, or a combination of these two factors than to inappropriateness of the equipercentile assumption. Annual testing where the posttest from one year also serves as the pretest for the next is suggested as a promising solution to both of the cited threats to the internal validity of norm‐referenced evaluations. Copyright © 1985, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84970413336"
"BEJAR I.I.","BEJAR, ISAAC I. (6602577229)","6602577229","EDUCATIONAL DIAGNOSTIC ASSESSMENT","1984","Journal of Educational Measurement","21","2","","175","189","14","37","10.1111/j.1745-3984.1984.tb00228.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350402761&doi=10.1111%2fj.1745-3984.1984.tb00228.x&partnerID=40&md5=ae234e6278627d85feaae5ba2c7cf9cd","A strong demand currently exists for testing instruments that are capable of providing more informative and diagnostic results than typical tests offer. This paper reviews approaches that have been proposed for educational diagnostic assessment. Two major approaches are identified: (a) deficit assessment, which focuses on weaknesses of the student, and (b) error analysis, which focuses on the kinds of errors the student commits. This paper also reviews recent work related to diagnostic assessment that is based on the integration of methods from cognitive psychology and artificial intelligence. It is concluded that the development of powerful diagnostic instruments may require a reexamination of existing psychometric models and possibly the development of alternative ones. It is also pointed out that the traditional approach to the specification of content in terms of static taxonomies may not be appropriate given the dynamic and sequential nature of diagnostic assessment. Finally, it is noted that the psychometric and content demands of diagnostic assessment all but require test admininstration by computer. Copyright © 1984, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-70350402761"
"LINN R.L.","LINN, ROBERT L. (56126633100)","56126633100","SELECTION BIAS: MULTIPLE MEANINGS","1984","Journal of Educational Measurement","21","1","","33","47","14","36","10.1111/j.1745-3984.1984.tb00219.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019499154&doi=10.1111%2fj.1745-3984.1984.tb00219.x&partnerID=40&md5=09fabe81accf782a279db71ca291f044","The common approach to studies of predictive bias is analyzed within the context of a conceptual model in which predictors and criterion measures are viewed as fallible indicators of idealized qualifications. Selection on the basis of idealized qualifications depends on acceptance of a meritocratic principle, a principle which is itself subject to debate. Even with acceptance of this principle, however, it is shown that there will generally be a wide range of uncertainty as the result of the fallible nature of the indicators. Only when boundary conditions defined by Birnbaum (1979) are exceeded will the results be unambiguous. An example of such a case is presented. It is argued, however, that such instances are probably somewhat rare. Copyright © 1984, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-85019499154"
"HAMBLETON R.K.; DE GRUIJTER D.N.M.","HAMBLETON, RONALD K. (7006242264); DE GRUIJTER, DATO N. M. (6507363394)","7006242264; 6507363394","APPLICATION OF ITEM RESPONSE MODELS TO CRITERION‐REFERENCED TEST ITEM SELECTION","1983","Journal of Educational Measurement","20","4","","355","367","12","22","10.1111/j.1745-3984.1983.tb00213.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85005234098&doi=10.1111%2fj.1745-3984.1983.tb00213.x&partnerID=40&md5=7c258925f24b5272e0b05f8d6c8d630a","[No abstract available]","","","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85005234098"
"BUDESCU D.V.; NEVO B.","BUDESCU, DAVID V. (7003588697); NEVO, BARUCH (6602948460)","7003588697; 6602948460","OPTIMAL NUMBER OF OPTIONS: AN INVESTIGATION OF THE ASSUMPTION OF PROPORTIONALITY","1985","Journal of Educational Measurement","22","3","","183","196","13","32","10.1111/j.1745-3984.1985.tb01057.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973817319&doi=10.1111%2fj.1745-3984.1985.tb01057.x&partnerID=40&md5=f488ad076a4ed70ed5b9c22828ae276e","One assumption common to all models for determining the optimal number of options per item (e. g., Lord, 1977) is that total testing time is proportional to the number of items and the number of options per item. Therefore, under this assumption given a fixed testing time, the test can be shortened or lengthened by deleting or adding a proportional number of options. The present study examines the validity of this assumption in three tests which were administered with 2, 3, 4, and 5 options per item. The number of items attempted in the first 10 and 15 minutes of the testing session and the time needed to complete the tests were recorded. Thus, the rate of performance for both fixed time and fixed test length was analyzed. A strong and consistently negative relationship between rate of performance and the number of options was detected in all tests. Thus, the empirical results did not support the assumption of proportionality. Furthermore, the data indicated that the method by which options are deleted can play a role in this context. A more realistic assumption of generalized proportionality, proposed by Grier (1976), was supported by the results from a Mathematical Reasoning test, but was only partially supported for a Vocabulary and a Reading Comprehension test. Copyright © 1985, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84973817319"
"TAYLOR C.; WHITE K.R.","TAYLOR, CIE (57189398626); WHITE, KARL R. (7402810353)","57189398626; 7402810353","THE EFFECT OF REINFORCEMENT AND TRAINING ON GROUP STANDARDIZED TEST BEHAVIOR","1982","Journal of Educational Measurement","19","3","","199","209","10","3","10.1111/j.1745-3984.1982.tb00128.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85005399336&doi=10.1111%2fj.1745-3984.1982.tb00128.x&partnerID=40&md5=1fce6eb8be3816dda250e888471d3586","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-85005399336"
"NITKO A.J.; HSU T.‐C.","NITKO, ANTHONY J. (11938980400); HSU, TSE‐CHI (36786004200)","11938980400; 36786004200","A COMPREHENSIVE MICROCOMPUTER SYSTEM FOR CLASSROOM TESTING","1984","Journal of Educational Measurement","21","4","","377","390","13","5","10.1111/j.1745-3984.1984.tb01041.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984429051&doi=10.1111%2fj.1745-3984.1984.tb01041.x&partnerID=40&md5=f020a2c9ff30930409499cb2e251f1c8","This paper describes a comprehensive system of microcomputer programs that was developed as a tool for teachers to use for (a) improving instruction and classroom tests, and (b) evaluating and reporting student learning. The programs implement many of the suggestions made in standard educational measurement textbooks for how to use data from tests to improve instructional decision‐making in the classroom and to improve quality of classroom testing. The paper describes the three main components of the system: (a) a student data‐base with associated information retrieval and computational programs, (b) a test item analysis and evaluation component that can be used for guiding instruction, and (c) a test item banking and test assembly component. In the course of the description, several microcomputer program design considerations are discussed. Copyright © 1984, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84984429051"
"MASTERS G.N.","MASTERS, GEOFFEREY N. (16448815200)","16448815200","CONSTRUCTING AN ITEM BANK USING PARTIAL CREDIT SCORING","1984","Journal of Educational Measurement","21","1","","19","32","13","14","10.1111/j.1745-3984.1984.tb00218.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84993790439&doi=10.1111%2fj.1745-3984.1984.tb00218.x&partnerID=40&md5=48c9234a579fe58e861d903a41a5ff19","A method for banking test items scored in several ordered response categories is described. Each item is seen as an ordered sequence of steps, and test forms are equated using the estimated difficulties of the steps in their shared items. Procedures for analyzing the internal consistency of individual links and for analyzing the coherence of an entire linking structure are described. The methodology is used to link six forms of a mathematics problem solving test. Copyright © 1984, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84993790439"
"CROSS L.H.; FRARY R.B.; KELLY P.P.; SMALL R.C.; IMPARA J.C.","CROSS, LAWRENCE H. (7103098312); FRARY, ROBERT B. (6602858608); KELLY, PATRICIA P. (57195044732); SMALL, ROBERT C. (57024571500); IMPARA, JAMES C. (6602233011)","7103098312; 6602858608; 57195044732; 57024571500; 6602233011","ESTABLISHING MINIMUM STANDARDS FOR ESSAYS: BLIND VERSUS INFORMED RÉVIEWS","1985","Journal of Educational Measurement","22","2","","137","146","9","10","10.1111/j.1745-3984.1985.tb01053.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988072492&doi=10.1111%2fj.1745-3984.1985.tb01053.x&partnerID=40&md5=469d734905e16be35506418507abd5c1","This study was undertaken to evaluate two procedures for establishing a minimum performance standard for the essay subtest of the National Teacher Examinations (NTE) Communication Skills test. Twenty public school teachers and 20 teacher educators were randomly assigned to either a “blind” or “informed” review panel. Both panels were directed to evaluate the same set of 12 sample essays. Those assigned to the informed panel were apprised of the scores previously awarded to each essay and were asked to decide upon the lowest score they would judge to be acceptable for a beginning teacher. Those assigned to the blind panel were not informed of the scores and were asked to judge whether each essay was at least minimally acceptable for a beginning teacher. Following their blind reviews, the scores were revealed to this group, and they were also asked to indicate the lowest score they would judge to be acceptable. No significant mean differences were observed for the standards associated with blind and informed reviews, but a significant mean difference was observed between the standards set by teachers and teacher educators; the former being more stringent. Based upon criteria other than mean differences, it was concluded that the preferred procedure for setting standards on essays should involve a blind review followed by an informed review. This strategy was subsequently implemented in a state‐wide validation study in Virginia, and the results of this full‐scale study are presented along with results reported for a study using informed reviews in another state. Copyright © 1985, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84988072492"
