"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"HEWITT B.N.; JACOBS R.","HEWITT, BARBARA NEWLIN (14833726300); JACOBS, RICK (7401996773)","14833726300; 7401996773","STUDENT PERCEPTIONS OF GRADING PRACTICES IN DIFFERENT MAJOR FIELDS","1978","Journal of Educational Measurement","15","3","","213","218","5","3","10.1111/j.1745-3984.1978.tb00070.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011890403&doi=10.1111%2fj.1745-3984.1978.tb00070.x&partnerID=40&md5=a09f7c0f6ccbbcc2a0f33576445c7d68","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-85011890403"
"RENTZ R.R.; BASHAW W.L.","RENTZ, R. ROBERT (6602080325); BASHAW, W.L. (6602482991)","6602080325; 6602482991","THE NATIONAL REFERENCE SCALE FOR READING: AN APPLICATION OF THE RASCH MODEL","1977","Journal of Educational Measurement","14","2","","161","179","18","40","10.1111/j.1745-3984.1977.tb00034.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988079254&doi=10.1111%2fj.1745-3984.1977.tb00034.x&partnerID=40&md5=0217f275679da768638056122bf6df35","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84988079254"
"CALLENDER J.C.; OSBURN H.G.","CALLENDER, JOHN C. (7003766483); OSBURN, H.G. (6602478248)","7003766483; 6602478248","AN EMPIRICAL COMPARISON OF COEFFICIENT ALPHA, GUTTMAN'S LAMBDA ‐ 2, AND MSPLIT MAXIMIZED SPLIT‐HALF RELIABILITY ESTIMATES","1979","Journal of Educational Measurement","16","2","","89","99","10","52","10.1111/j.1745-3984.1979.tb00090.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0039914913&doi=10.1111%2fj.1745-3984.1979.tb00090.x&partnerID=40&md5=e43e5a4f71a10fe8e0f6135ac13914d1","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-0039914913"
"KOLEN M.J.; WHITNEY D.R.","KOLEN, MICHAEL J. (6603925839); WHITNEY, DOUGLAS R. (7102971846)","6603925839; 7102971846","METHODS OF SMOOTHING DOUBLE‐ENTRY EXPECTANCY TABLES APPLIED TO THE PREDICTION OF SUCCESS IN COLLEGE","1978","Journal of Educational Measurement","15","3","","201","211","10","1","10.1111/j.1745-3984.1978.tb00069.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959948973&doi=10.1111%2fj.1745-3984.1978.tb00069.x&partnerID=40&md5=8d87a076fb03cdcd19948ed6b7b74020","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84959948973"
"KHAN S.B.","KHAN, SAR B. (25954504500)","25954504500","A COMPARATIVE STUDY OF ASSESSING CHILDREN'S SCHOOL‐RELATED ATTITUDES","1978","Journal of Educational Measurement","15","1","","59","66","7","3","10.1111/j.1745-3984.1978.tb00058.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965611988&doi=10.1111%2fj.1745-3984.1978.tb00058.x&partnerID=40&md5=9124376bfd2d0ee68377a95ebfffe159","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84965611988"
"BURTON N.W.","BURTON, NANCY W. (25624524300)","25624524300","SOCIETAL STANDARDS","1978","Journal of Educational Measurement","15","4","","263","271","8","14","10.1111/j.1745-3984.1978.tb00073.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973790430&doi=10.1111%2fj.1745-3984.1978.tb00073.x&partnerID=40&md5=5268a6d201c295f9ec05529ecf914170","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84973790430"
"NOVICK M.R.; LINDLEY D.V.","NOVICK, MELVIN R. (16513922700); LINDLEY, DENNIS V. (7005854337)","16513922700; 7005854337","THE USE OF MORE REALISTIC UTILITY FUNCTIONS IN EDUCATIONAL APPLICATIONS","1978","Journal of Educational Measurement","15","3","","181","191","10","32","10.1111/j.1745-3984.1978.tb00067.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986954220&doi=10.1111%2fj.1745-3984.1978.tb00067.x&partnerID=40&md5=53aa32b9fc2cf194c4c66f3f98e008a8","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84986954220"
"HANNA G.S.","HANNA, GERALD S. (24325536600)","24325536600","A STUDY OF RELIABILITY AND VALIDITY EFFECTS OF TOTAL AND PARTIAL IMMEDIATE FEEDBACK IN MULTIPLE‐CHOICE TESTING","1977","Journal of Educational Measurement","14","1","","1","7","6","4","10.1111/j.1745-3984.1977.tb00022.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038959215&doi=10.1111%2fj.1745-3984.1977.tb00022.x&partnerID=40&md5=117f332ce9bd6f77c230c287718bd881","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-0038959215"
"SCHEUNEMAN J.","SCHEUNEMAN, JANICE (6602613561)","6602613561","A METHOD OF ASSESSING BIAS IN TEST ITEMS","1979","Journal of Educational Measurement","16","3","","143","152","9","101","10.1111/j.1745-3984.1979.tb00095.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988065600&doi=10.1111%2fj.1745-3984.1979.tb00095.x&partnerID=40&md5=18846745b0569ba45d4f916e150a2e9e","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84988065600"
"RAKOW E.A.; AIRASIAN P.W.; MADAUS G.F.","RAKOW, ERNEST A. (6507461632); AIRASIAN, PETER W. (6505790573); MADAUS, GEORGE F. (6602679298)","6507461632; 6505790573; 6602679298","ASSESSING SCHOOL AND PROGRAM EFFECTIVENESS: ESTIMATING TEACHER LEVEL EFFECTS","1978","Journal of Educational Measurement","15","1","","15","21","6","13","10.1111/j.1745-3984.1978.tb00052.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995151161&doi=10.1111%2fj.1745-3984.1978.tb00052.x&partnerID=40&md5=28265ecb46729191f172e3f6938d9f2d","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84995151161"
"SEDERE M.U.; FELDT L.S.","SEDERE, M.U. (57195045166); FELDT, LEONARD S. (7003911114)","57195045166; 7003911114","THE SAMPLING DISTRIBUTIONS OF THE KRISTOF RELIABILITY COEFFICIENT, THE FELDT COEFFICIENT, AND GUTTMAN'S LAMBDA‐2","1977","Journal of Educational Measurement","14","1","","53","62","9","4","10.1111/j.1745-3984.1977.tb00029.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042547335&doi=10.1111%2fj.1745-3984.1977.tb00029.x&partnerID=40&md5=9f16100a52b9e48de1085e5ae9922622","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-0042547335"
"CRONBACH L.J.","CRONBACH, LEE J. (6507971226)","6507971226","EQUITY IN SELECTION—WHERE PSYCHOMETRICS AND POLITICAL PHILOSOPHY MEET","1976","Journal of Educational Measurement","13","1","","31","41","10","38","10.1111/j.1745-3984.1976.tb00179.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987023958&doi=10.1111%2fj.1745-3984.1976.tb00179.x&partnerID=40&md5=b9ab3d8bff9be84bdd72b18afe7a1055","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84987023958"
"SLINDE J.A.; LINN R.L.","SLINDE, JEFFEREY A. (6507638009); LINN, ROBERT L. (56126633100)","6507638009; 56126633100","AN EXPLORATION OF THE ADEQUACY OF THE RASCH MODEL FOR THE PROBLEM OF VERTICAL EQUATING","1978","Journal of Educational Measurement","15","1","","23","35","12","29","10.1111/j.1745-3984.1978.tb00053.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0008302472&doi=10.1111%2fj.1745-3984.1978.tb00053.x&partnerID=40&md5=7128981c671a350b160b8e9bc878de0a","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-0008302472"
"CONKLIN J.E.; BURSTEIN L.; KEESLING J.W.","CONKLIN, JONATHAN E. (36960687500); BURSTEIN, LEIGH (24392337600); KEESLING, J. WARD (6602560143)","36960687500; 24392337600; 6602560143","THE EFFECTS OF DATE OF TESTING AND METHOD OF INTERPOLATION ON THE USE OF STANDARDIZED TEST SCORES IN THE EVALUATION OF LARGE‐SCALE EDUCATIONAL PROGRAMS","1979","Journal of Educational Measurement","16","4","","239","246","7","0","10.1111/j.1745-3984.1979.tb00105.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024992920&doi=10.1111%2fj.1745-3984.1979.tb00105.x&partnerID=40&md5=72a073a5e0b1b3c8b30a4c75e482a555","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-85024992920"
"THORNDIKE R.L.","THORNDIKE, ROBERT L. (16652297900)","16652297900","CAUSATION OF BINET IQ DECREMENTS","1977","Journal of Educational Measurement","14","3","","197","202","5","17","10.1111/j.1745-3984.1977.tb00036.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346159693&doi=10.1111%2fj.1745-3984.1977.tb00036.x&partnerID=40&md5=565b6ca4420da2f51633ec8ece856c1a","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-0346159693"
"CROSS L.H.; FRARY R.B.","CROSS, LAWRENCE H. (7103098312); FRARY, ROBERT B. (6602858608)","7103098312; 6602858608","AN EMPIRICAL TEST OF LORD'S THEORETICAL RESULTS REGARDING FORMULA SCORING OF MULTIPLE‐CHOICE TESTS","1977","Journal of Educational Measurement","14","4","","313","321","8","44","10.1111/j.1745-3984.1977.tb00047.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988054834&doi=10.1111%2fj.1745-3984.1977.tb00047.x&partnerID=40&md5=4c90eef859e0475bddd25469b8454e3e","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84988054834"
"GOLDMAN R.D.; WIDAWSKI M.H.","GOLDMAN, ROY D. (7402001118); WIDAWSKI, MEL H. (56716090500)","7402001118; 56716090500","AN ANALYSIS OF TYPES OF ERRORS IN THE SELECTION OF MINORITY COLLEGE STUDENTS","1976","Journal of Educational Measurement","13","3","","185","200","15","11","10.1111/j.1745-3984.1976.tb00010.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973814558&doi=10.1111%2fj.1745-3984.1976.tb00010.x&partnerID=40&md5=eb5cfe3c8f226f19f5183c061cc80e33","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84973814558"
"MUELLER D.J.; WASSER V.","MUELLER, DANIEL J. (8967208200); WASSER, VIRGINIA (57195045444)","8967208200; 57195045444","IMPLICATIONS OF CHANGING ANSWERS ON OBJECTIVE TEST ITEMS","1977","Journal of Educational Measurement","14","1","","9","13","4","36","10.1111/j.1745-3984.1977.tb00023.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0003064126&doi=10.1111%2fj.1745-3984.1977.tb00023.x&partnerID=40&md5=6ab546a3bb070f00852727c17300a06a","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-0003064126"
"KNAPP T.R.","KNAPP, THOMAS R. (24366321400)","24366321400","THE RELIABILITY OF A DICHOTOMOUS TEST‐ITEM: A “CORRELATIONLESS” APPROACH","1977","Journal of Educational Measurement","14","3","","237","252","15","10","10.1111/j.1745-3984.1977.tb00041.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970317001&doi=10.1111%2fj.1745-3984.1977.tb00041.x&partnerID=40&md5=28293f9967eccc5bae517dff80399a7d","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84970317001"
"BEJAR I.I.; DOYLE K.O.","BEJAR, ISAAC I. (6602577229); DOYLE, KENNETH O. (7102114373)","6602577229; 7102114373","THE EFFECT OF PRIOR EXPECTATIONS ON THE STRUCTURE OF STUDENT RATINGS OF INSTRUCTION","1976","Journal of Educational Measurement","13","2","","151","154","3","4","10.1111/j.1745-3984.1976.tb00006.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965855072&doi=10.1111%2fj.1745-3984.1976.tb00006.x&partnerID=40&md5=aad743b1a17f4848de66bc060c61b31f","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84965855072"
"LIVINGSTON S.A.; WINGERSKY M.S.","LIVINGSTON, SAMUEL A. (35864363200); WINGERSKY, MARILYN S. (6507024898)","35864363200; 6507024898","ASSESSING THE RELIABILITY OF TESTS USED TO MAKE PASS/FAIL DECISIONS","1979","Journal of Educational Measurement","16","4","","247","260","13","17","10.1111/j.1745-3984.1979.tb00106.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988087525&doi=10.1111%2fj.1745-3984.1979.tb00106.x&partnerID=40&md5=225a604e5b2690a97e36ed34d19bef99","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84988087525"
"TUCKMAN B.W.","TUCKMAN, BRUCE WAYNE (6603786542)","6603786542","THE TUCKMAN TEACHER FEEDBACK FORM (TTFF)","1976","Journal of Educational Measurement","13","3","","233","237","4","10","10.1111/j.1745-3984.1976.tb00014.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024944296&doi=10.1111%2fj.1745-3984.1976.tb00014.x&partnerID=40&md5=b2b69a6dc037c132f4a01bbed2649a9c","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-85024944296"
"SCRIVEN M.","SCRIVEN, MICHAEL (7003407896)","7003407896","HOW TO ANCHOR STANDARDS","1978","Journal of Educational Measurement","15","4","","273","275","2","14","10.1111/j.1745-3984.1978.tb00074.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84932338774&doi=10.1111%2fj.1745-3984.1978.tb00074.x&partnerID=40&md5=1138f7967034724b06fe185bed1ef0d5","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84932338774"
"HAMBLETON R.K.","HAMBLETON, RONALD K. (7006242264)","7006242264","ON THE USE OF CUT‐OFF SCORES WITH CRITERION‐REFERENCED TESTS IN INSTRUCTIONAL SETTINGS","1978","Journal of Educational Measurement","15","4","","277","290","13","43","10.1111/j.1745-3984.1978.tb00075.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974824902&doi=10.1111%2fj.1745-3984.1978.tb00075.x&partnerID=40&md5=fc32e60011e2fb470655a2131be0f63a","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84974824902"
"TERWILLIGER J.S.; LELE K.","TERWILLIGER, JAMES S. (38962286700); LELE, KAUSTUBH (57195042131)","38962286700; 57195042131","SOME RELATIONSHIPS AMONG INTERNAL CONSISTENCY, REPRODUCIBILITY, AND HOMOGENEITY","1979","Journal of Educational Measurement","16","2","","101","108","7","7","10.1111/j.1745-3984.1979.tb00091.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973839643&doi=10.1111%2fj.1745-3984.1979.tb00091.x&partnerID=40&md5=75113c2b6c235cc450c9c8fbba40f90b","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84973839643"
"BAJTELSMIT J.W.","BAJTELSMIT, JOHN W. (6505854618)","6505854618","TEST‐WISENESS AND SYSTEMATIC DESENSITIZATION PROGRAMS FOR INCREASING ADULT TEST‐TAKING SKILLS","1977","Journal of Educational Measurement","14","4","","335","341","6","4","10.1111/j.1745-3984.1977.tb00049.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84972610705&doi=10.1111%2fj.1745-3984.1977.tb00049.x&partnerID=40&md5=d9e93ed52fa8fa51ab7be28f09c0966d","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84972610705"
"RINDLER S.E.","RINDLER, SUSAN ELLERIN (57189187269)","57189187269","PITFALLS IN ASSESSING TEST SPEEDEDNESS","1979","Journal of Educational Measurement","16","4","","261","270","9","33","10.1111/j.1745-3984.1979.tb00107.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0039186576&doi=10.1111%2fj.1745-3984.1979.tb00107.x&partnerID=40&md5=b03025f3a9cad6ffd3ea1dc8eb5c4995","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-0039186576"
"SUBKOVIAK M.J.; LEVIN J.R.","SUBKOVIAK, MICHAEL J. (6506489478); LEVIN, JOEL R. (7403286430)","6506489478; 7403286430","FALLIBILITY OF MEASUREMENT AND THE POWER OF A STATISTICAL TEST","1977","Journal of Educational Measurement","14","1","","47","52","5","11","10.1111/j.1745-3984.1977.tb00028.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-11744378579&doi=10.1111%2fj.1745-3984.1977.tb00028.x&partnerID=40&md5=c5f1917825fab9db13c25de950a401cd","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-11744378579"
"ROWLEY G.","ROWLEY, GLENN (7006131497)","7006131497","THE RELATIONSHIP OF RELIABILITY IN CLASSROOM RESEARCH TO THE AMOUNT OF OBSERVATION: AN EXTENSION OF THE SPEARMAN‐BROWN FORMULA","1978","Journal of Educational Measurement","15","3","","165","180","15","31","10.1111/j.1745-3984.1978.tb00066.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011213213&doi=10.1111%2fj.1745-3984.1978.tb00066.x&partnerID=40&md5=333a65b181841d1c7686b9cbe35eaa8d","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-85011213213"
"CARLSON J.S.; DILLON R.","CARLSON, JERRY S. (36902392100); DILLON, RONNA (24392680700)","36902392100; 24392680700","EFFECTS OF TESTING CONDITIONS ON PIAGET MATRICES AND ORDER OF APPEARANCE PROBLEMS: A STUDY OF COMPETENCE VERSUS PERFORMANCE","1979","Journal of Educational Measurement","16","1","","19","26","7","6","10.1111/j.1745-3984.1979.tb00082.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987000893&doi=10.1111%2fj.1745-3984.1979.tb00082.x&partnerID=40&md5=ffc469a7ce3c3f2d7affe513f7da78f3","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84987000893"
"PLAKE B.S.; HOOVER H.D.","PLAKE, BARBARA S. (6603689848); HOOVER, H.D. (56600179100)","6603689848; 56600179100","THE COMPARABILITY OF EQUAL RAW SCORES OBTAINED FROM IN‐LEVEL AND OUT‐OF‐LEVEL TESTING: ONE SOURCE OF THE DISCREPANCY BETWEEN IN‐LEVEL AND OUT‐OF‐LEVEL GRADE EQUIVALENT SCORES","1979","Journal of Educational Measurement","16","4","","271","278","7","3","10.1111/j.1745-3984.1979.tb00108.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984437092&doi=10.1111%2fj.1745-3984.1979.tb00108.x&partnerID=40&md5=07308bb6487430fa006fe005af7ef3d2","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84984437092"
"MOSS J.D.; BROWN F.G.","MOSS, JACQUE D. (57195042266); BROWN, F.G. (7401462347)","57195042266; 7401462347","SEX BIAS AND ACADEMIC PERFORMANCE: AN EMPIRICAL STUDY","1979","Journal of Educational Measurement","16","3","","197","201","4","3","10.1111/j.1745-3984.1979.tb00101.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965682162&doi=10.1111%2fj.1745-3984.1979.tb00101.x&partnerID=40&md5=a6e111a96916ef60ae6a0156795ff130","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84965682162"
"SUBKOVIAK M.J.; ROECKS A.L.","SUBKOVIAK, MICHAEL J. (6506489478); ROECKS, ALAN L. (36921204300)","6506489478; 36921204300","A CLOSER LOOK AT THE ACCURACY OF ALTERNATIVE DATA‐COLLECTION METHODS FOR MULTIDIMENSIONAL SCALING","1976","Journal of Educational Measurement","13","4","","309","317","8","4","10.1111/j.1745-3984.1976.tb00021.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85005514845&doi=10.1111%2fj.1745-3984.1976.tb00021.x&partnerID=40&md5=a3ae726b063b7008d5d7c629eec3ce31","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-85005514845"
"SINGLETON R., JR.; SMITH E.R.","SINGLETON, ROYCE (35978626100); SMITH, ELIOT R. (7408616829)","35978626100; 7408616829","DOES GRADE INFLATION DECREASE THE RELIABILITY OF GRADES?","1978","Journal of Educational Measurement","15","1","","37","41","4","12","10.1111/j.1745-3984.1978.tb00054.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965848626&doi=10.1111%2fj.1745-3984.1978.tb00054.x&partnerID=40&md5=1e0a3f28e2274555e8cb7697cbe9f6a5","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84965848626"
"Sirotnik K.; Wellington R.","Sirotnik, Kenneth (56360886700); Wellington, Roger (16511728500)","56360886700; 16511728500","INCIDENCE SAMPLING: AN INTEGRATED THEORY FOR “MATRIX SAMPLING”","1977","Journal of Educational Measurement","14","4","","343","399","56","26","10.1111/j.1745-3984.1977.tb00050.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011142400&doi=10.1111%2fj.1745-3984.1977.tb00050.x&partnerID=40&md5=e58d9f6cd81b46e54c250d2fddf2a24a","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-85011142400"
"GUSTAFSSON J.‐E.","GUSTAFSSON, JAN‐ERIC (55684486900)","55684486900","THE RASCH MODEL IN VERTICAL EQUATING OF TESTS: A CRITIQUE OF SLINDE AND LINN","1979","Journal of Educational Measurement","16","3","","153","158","5","15","10.1111/j.1745-3984.1979.tb00096.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970351228&doi=10.1111%2fj.1745-3984.1979.tb00096.x&partnerID=40&md5=3770531a9d665432aa4dabd71dc7af95","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84970351228"
"STAYROOK N.; CORNO L.","STAYROOK, NICHOLAS (6507350673); CORNO, LYN (6602570318)","6507350673; 6602570318","AN APPLICATION OF GENERALIZABILITY THEORY IN DISATTENUATING A PATH MODEL OF TEACHING AND LEARNING","1979","Journal of Educational Measurement","16","4","","227","237","10","1","10.1111/j.1745-3984.1979.tb00104.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948073920&doi=10.1111%2fj.1745-3984.1979.tb00104.x&partnerID=40&md5=54710f39ad764083412399d84b363a4d","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84948073920"
